age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,attention_span_score,focus_level,task_completion_rate,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
37,1.76,5.94,4,48,7.15,7.0,7.48,4.14,46.0,0.2858,0.6571,0.593,0,0,0.2963,2,1,0,0,0,0,0,1,0,0,1,0.7586,0.2105,0.2814,0.1579,0.5714,0.4907,0.7841,0.5651,0.3352,0.5438
23,1.79,7.81,1,10,7.38,5.5,7.75,5.27,39.2,0.3042,0.742,0.6167,0,0,0.2292,1,0,1,0,0,0,1,0,0,0,1,0.2759,0.2148,0.415,0.0,0.119,0.5336,0.6136,0.6117,0.4715,0.4411
27,2.97,8.84,8,27,8.55,6.2,8.59,5.89,42.8,0.4651,0.7503,0.6828,1,0,0.336,2,0,1,0,0,0,0,1,0,1,0,0.4138,0.3849,0.4886,0.3684,0.3214,0.7519,0.6932,0.7567,0.5463,0.4955
23,3.72,9.9,10,28,6.62,5.2,6.27,2.15,10.0,0.5531,0.639,0.3368,1,0,0.3758,2,1,0,0,0,1,0,0,0,0,1,0.2759,0.493,0.5643,0.4737,0.3333,0.3918,0.5795,0.3563,0.0951,0.0
19,3.43,7.13,7,42,6.85,4.6,7.76,4.86,37.8,0.4378,0.5736,0.5967,0,0,0.4811,3,0,1,0,0,0,0,1,0,1,0,0.1379,0.4512,0.3664,0.3158,0.5,0.4347,0.5114,0.6135,0.422,0.4199
20,3.0,8.58,7,20,6.66,3.2,8.25,5.11,47.9,0.4503,0.5903,0.6626,1,0,0.3497,1,1,0,0,0,0,0,1,1,0,0,0.1724,0.3892,0.47,0.3158,0.2381,0.3993,0.3523,0.698,0.4522,0.5725
30,2.92,8.24,10,34,6.79,6.1,7.89,5.51,48.8,0.4674,0.659,0.6681,1,0,0.3544,2,0,1,0,0,0,0,1,1,0,0,0.5172,0.3777,0.4457,0.4737,0.4048,0.4235,0.6818,0.6359,0.5005,0.5861
15,4.1,10.97,8,20,6.4,5.4,7.8,4.35,29.9,0.5808,0.6677,0.5485,1,0,0.3737,3,0,0,0,1,0,0,1,1,0,0,0.0,0.5477,0.6407,0.3684,0.2381,0.3507,0.6023,0.6204,0.3605,0.3006
34,1.91,6.84,6,21,7.53,5.6,8.63,5.55,49.6,0.3366,0.712,0.6986,0,0,0.2792,2,1,0,0,0,0,1,0,0,0,1,0.6552,0.2321,0.3457,0.2632,0.25,0.5616,0.625,0.7636,0.5053,0.5982
23,3.88,10.31,9,57,6.82,3.3,6.83,4.89,29.3,0.5622,0.4678,0.5317,1,0,0.3763,3,1,0,0,0,0,1,0,0,1,0,0.2759,0.516,0.5936,0.4211,0.6786,0.4291,0.3636,0.453,0.4257,0.2915
27,1.98,6.3,5,12,8.11,3.8,9.3,6.77,51.7,0.3169,0.6939,0.7746,0,0,0.3143,2,1,0,0,0,0,1,0,1,0,0,0.4138,0.2422,0.3071,0.2105,0.1429,0.6698,0.4205,0.8792,0.6524,0.6299
19,3.46,7.93,9,37,7.22,4.1,5.78,3.76,31.6,0.4795,0.5849,0.4631,0,0,0.4363,3,1,0,0,0,0,0,1,0,0,1,0.1379,0.4555,0.4236,0.4211,0.4405,0.5037,0.4545,0.2718,0.2894,0.3263
16,5.91,12.39,13,63,6.6,4.1,7.48,3.69,26.6,0.7664,0.47,0.5003,1,0,0.477,3,0,1,0,0,0,0,1,0,1,0,0.0345,0.8086,0.7421,0.6316,0.75,0.3881,0.4545,0.5651,0.2809,0.2508
43,1.74,5.88,4,16,7.79,7.7,8.63,6.27,47.4,0.2832,0.8216,0.716,0,0,0.2959,1,0,0,0,1,0,0,1,0,0,1,0.9655,0.2076,0.2771,0.1579,0.1905,0.6101,0.8636,0.7636,0.5921,0.565
43,1.73,5.29,3,27,8.08,6.2,7.88,5.34,46.4,0.2579,0.7336,0.6521,0,0,0.327,2,0,1,0,0,0,0,1,0,0,1,0.9655,0.2061,0.235,0.1053,0.3214,0.6642,0.6932,0.6342,0.4799,0.5498
38,1.29,6.38,2,11,8.8,7.9,8.94,7.51,60.1,0.2508,0.8831,0.8219,0,0,0.2022,1,0,0,1,0,0,0,1,0,0,1,0.7931,0.1427,0.3129,0.0526,0.131,0.7985,0.8864,0.8171,0.7417,0.7568
38,1.12,5.89,4,33,8.97,5.3,9.21,7.08,46.4,0.2491,0.7083,0.7618,0,0,0.1902,1,1,0,0,0,1,0,0,0,0,1,0.7931,0.1182,0.2779,0.1579,0.3929,0.8302,0.5909,0.8637,0.6898,0.5498
30,4.98,11.33,15,62,6.6,2.6,5.54,4.1,32.0,0.7085,0.4146,0.4686,1,0,0.4395,3,0,1,0,0,1,0,0,0,1,0,0.5172,0.6746,0.6664,0.7368,0.7381,0.3881,0.2841,0.2304,0.3304,0.3323
25,5.18,12.87,14,74,7.57,2.9,7.21,5.67,43.8,0.748,0.4179,0.6304,1,0,0.4025,2,1,0,0,0,0,0,1,0,1,0,0.3448,0.7034,0.7764,0.6842,0.881,0.569,0.3182,0.5186,0.5198,0.5106
19,5.12,9.93,11,42,5.82,2.9,6.0,3.67,10.0,0.6412,0.4702,0.3825,1,1,0.5156,3,1,0,0,0,0,0,1,0,1,0,0.1379,0.6948,0.5664,0.5263,0.5,0.2425,0.3182,0.3097,0.2785,0.0
23,6.55,13.35,20,74,6.8,4.5,6.25,1.98,19.0,0.8958,0.4536,0.3654,1,0,0.4906,3,1,0,0,0,0,0,1,0,1,0,0.2759,0.9009,0.8107,1.0,0.881,0.4254,0.5,0.3529,0.0746,0.136
25,4.33,7.75,12,58,7.33,3.4,8.7,7.1,44.4,0.5531,0.4862,0.7368,0,0,0.5587,1,1,0,0,0,1,0,0,0,0,1,0.3448,0.5809,0.4107,0.5789,0.6905,0.5243,0.375,0.7757,0.6922,0.5196
19,3.58,10.66,11,55,6.66,2.7,6.53,3.43,19.6,0.5744,0.4457,0.4301,1,0,0.3358,2,0,1,0,0,0,1,0,0,0,1,0.1379,0.4728,0.6186,0.5263,0.6548,0.3993,0.2955,0.4012,0.2495,0.145
19,3.35,7.79,11,48,6.83,6.3,7.25,4.52,34.9,0.4899,0.6183,0.5551,0,0,0.43,2,0,1,0,0,1,0,0,0,1,0,0.1379,0.4396,0.4136,0.5263,0.5714,0.431,0.7045,0.5255,0.381,0.3761
17,5.7,12.13,15,69,5.37,5.3,6.39,4.53,17.5,0.7683,0.4522,0.4568,1,1,0.4699,3,0,1,0,0,0,1,0,0,1,0,0.069,0.7784,0.7236,0.7368,0.8214,0.1586,0.5909,0.377,0.3822,0.1133
18,5.62,14.44,14,63,4.57,2.2,6.66,4.79,34.3,0.8116,0.3234,0.5418,1,1,0.3892,3,0,0,1,0,0,0,1,0,1,0,0.1034,0.7668,0.8886,0.6842,0.75,0.0093,0.2386,0.4236,0.4136,0.3671
22,2.74,8.29,7,34,6.83,2.3,8.15,5.38,31.6,0.4287,0.511,0.6048,1,0,0.3305,2,1,0,0,0,0,1,0,0,0,1,0.2414,0.3517,0.4493,0.3158,0.4048,0.431,0.25,0.6808,0.4848,0.3263
29,2.53,7.85,8,19,7.08,5.5,7.88,4.74,47.2,0.4161,0.6992,0.6335,0,0,0.3223,2,0,1,0,0,0,1,0,1,0,0,0.4828,0.3214,0.4179,0.3684,0.2262,0.4776,0.6136,0.6342,0.4076,0.5619
22,3.86,10.22,11,32,7.93,4.1,7.89,4.81,33.1,0.5788,0.6279,0.5809,1,0,0.3777,1,0,0,1,0,0,1,0,0,0,1,0.2414,0.5132,0.5871,0.5263,0.381,0.6362,0.4545,0.6359,0.416,0.3489
20,5.2,12.93,15,61,6.0,2.1,6.27,2.73,26.2,0.7606,0.3773,0.4216,1,0,0.4022,3,1,0,0,0,0,1,0,1,0,0,0.1724,0.7063,0.7807,0.7368,0.7262,0.2761,0.2273,0.3563,0.1651,0.2447
33,3.07,7.34,5,0,7.83,6.3,7.27,4.18,43.6,0.4032,0.8251,0.5777,0,0,0.4183,3,0,1,0,0,0,0,1,0,0,1,0.6207,0.3993,0.3814,0.2105,0.0,0.6175,0.7045,0.5289,0.34,0.5076
20,3.3,8.07,10,37,5.92,4.3,7.13,6.96,54.9,0.4841,0.5467,0.7181,1,1,0.4089,3,1,0,0,0,0,0,1,1,0,0,0.1724,0.4324,0.4336,0.4737,0.4405,0.2612,0.4773,0.5047,0.6754,0.6782
33,3.57,7.7,6,21,6.25,5.5,8.32,6.77,61.1,0.4498,0.6627,0.7773,0,0,0.4636,3,0,1,0,0,0,0,1,0,0,1,0.6207,0.4714,0.4071,0.2632,0.25,0.3228,0.6136,0.7101,0.6524,0.7719
43,2.17,6.31,7,23,7.29,6.3,8.06,5.18,46.6,0.3477,0.7239,0.6534,0,0,0.3439,1,0,1,0,0,0,0,1,0,1,0,0.9655,0.2695,0.3079,0.3158,0.2738,0.5168,0.7045,0.6652,0.4606,0.5529
22,3.68,9.25,8,30,6.82,3.6,7.87,4.52,32.3,0.5146,0.576,0.5665,1,0,0.3978,3,1,0,0,0,0,0,1,1,0,0,0.2414,0.4872,0.5179,0.3684,0.3571,0.4291,0.3977,0.6324,0.381,0.3369
35,1.56,4.5,8,33,8.98,4.7,9.37,7.47,50.7,0.2787,0.6851,0.7985,0,0,0.3467,1,0,1,0,0,1,0,0,0,0,1,0.6897,0.1816,0.1786,0.3684,0.3929,0.8321,0.5227,0.8913,0.7369,0.6148
30,4.24,11.5,9,25,6.18,5.1,7.27,4.18,26.2,0.6118,0.6302,0.5092,1,0,0.3687,3,0,0,0,1,0,1,0,1,0,0,0.5172,0.5679,0.6786,0.4211,0.2976,0.3097,0.5682,0.5289,0.34,0.2447
32,2.62,7.42,9,33,7.67,2.6,7.16,5.7,40.2,0.4203,0.5561,0.6156,0,0,0.3531,2,0,1,0,0,0,0,1,0,0,1,0.5862,0.3344,0.3871,0.4211,0.3929,0.5877,0.2841,0.5099,0.5234,0.4562
16,4.18,11.21,9,34,6.86,4.1,6.52,3.17,22.0,0.6013,0.5828,0.4298,1,0,0.3729,2,1,0,0,0,0,0,1,0,1,0,0.0345,0.5593,0.6579,0.4211,0.4048,0.4366,0.4545,0.3995,0.2182,0.1813
22,5.55,11.64,13,51,5.85,4.8,6.16,4.15,17.1,0.7277,0.5139,0.4334,1,1,0.4768,3,0,1,0,0,0,1,0,0,1,0,0.2414,0.7568,0.6886,0.6316,0.6071,0.2481,0.5341,0.3374,0.3364,0.1073
23,5.13,10.4,13,66,7.1,6.1,7.18,5.42,35.4,0.6735,0.5557,0.5872,1,0,0.4933,2,0,1,0,0,0,0,1,0,1,0,0.2759,0.6962,0.6,0.6316,0.7857,0.4813,0.6818,0.5134,0.4896,0.3837
27,3.31,6.19,8,50,7.71,5.2,8.14,5.86,61.8,0.4177,0.5991,0.7407,0,0,0.5347,2,0,1,0,0,1,0,0,0,0,1,0.4138,0.4339,0.2993,0.3684,0.5952,0.5951,0.5795,0.679,0.5427,0.7825
19,2.52,5.94,5,0,7.96,5.2,8.27,5.18,41.9,0.3378,0.7865,0.6423,0,0,0.4242,2,1,0,0,0,0,0,1,1,0,0,0.1379,0.32,0.2814,0.2105,0.0,0.6418,0.5795,0.7015,0.4606,0.4819
25,3.92,9.0,8,32,7.31,4.8,9.03,6.27,59.5,0.5216,0.6334,0.7777,1,0,0.4356,2,1,0,0,0,0,0,1,0,1,0,0.3448,0.5218,0.5,0.3684,0.381,0.5205,0.5341,0.8326,0.5921,0.7477
42,2.46,7.45,10,41,8.34,4.7,8.86,5.84,45.2,0.4222,0.6338,0.6998,0,0,0.3302,2,1,0,0,0,0,1,0,0,0,1,0.931,0.3114,0.3893,0.4737,0.4881,0.7127,0.5227,0.8033,0.5403,0.5317
17,6.19,16.0,15,66,5.16,1.2,5.16,2.99,24.0,0.8921,0.2943,0.3835,1,1,0.3869,3,0,1,0,0,0,1,0,1,0,0,0.069,0.849,1.0,0.7368,0.7857,0.1194,0.125,0.1648,0.1965,0.2115
38,3.31,8.08,8,34,6.68,8.5,8.08,6.52,39.7,0.4649,0.7495,0.6755,1,0,0.4097,2,0,0,1,0,0,0,1,0,0,1,0.7931,0.4339,0.4343,0.3684,0.4048,0.403,0.9545,0.6687,0.6223,0.4486
27,3.85,9.89,10,28,7.52,4.3,7.76,4.94,18.9,0.56,0.6355,0.5252,1,0,0.3893,3,0,1,0,0,0,0,1,1,0,0,0.4138,0.5117,0.5636,0.4737,0.3333,0.5597,0.4773,0.6135,0.4317,0.1344
44,1.73,3.72,2,18,8.58,7.7,9.89,7.09,62.3,0.2086,0.8425,0.8485,0,0,0.4651,1,0,1,0,0,0,0,1,0,0,1,1.0,0.2061,0.1229,0.0526,0.2143,0.7575,0.8636,0.981,0.691,0.79
24,5.99,13.33,16,80,6.84,1.3,6.87,4.17,26.2,0.8243,0.3077,0.4948,1,0,0.4494,3,0,1,0,0,0,0,1,0,1,0,0.3103,0.8202,0.8093,0.7895,0.9524,0.4328,0.1364,0.4599,0.3388,0.2447
31,2.74,8.18,7,20,6.5,5.8,7.77,4.28,18.4,0.4259,0.6869,0.4996,1,0,0.335,3,1,0,0,0,0,0,1,1,0,0,0.5517,0.3517,0.4414,0.3158,0.2381,0.3694,0.6477,0.6152,0.3521,0.1269
35,0.3,2.0,1,13,7.11,5.2,8.42,6.29,55.9,0.0766,0.7099,0.7429,0,0,0.15,1,1,0,0,0,0,1,0,0,0,1,0.6897,0.0,0.0,0.0,0.1548,0.4832,0.5795,0.7274,0.5945,0.6934
22,2.53,7.34,5,9,6.51,6.0,9.55,6.53,38.6,0.3733,0.7344,0.723,0,0,0.3447,1,1,0,0,0,0,0,1,0,0,1,0.2414,0.3214,0.3814,0.2105,0.1071,0.3713,0.6705,0.9223,0.6235,0.432
42,0.3,2.0,5,18,9.879999999999999,6.3,10.0,6.73,65.6,0.1166,0.8335,0.8523,0,0,0.15,1,1,0,0,0,0,1,0,0,0,1,0.931,0.0,0.0,0.2105,0.2143,1.0,0.7045,1.0,0.6476,0.8399
43,0.51,2.0,1,13,8.14,4.3,7.98,5.56,43.3,0.0882,0.711,0.6514,0,0,0.255,1,1,0,0,0,1,0,0,0,0,1,0.9655,0.0303,0.0,0.0,0.1548,0.6754,0.4773,0.6514,0.5065,0.503
29,3.91,8.95,11,47,6.05,4.4,7.39,5.58,28.6,0.5498,0.5195,0.5736,1,0,0.4369,3,0,1,0,0,0,1,0,1,0,0,0.4828,0.5204,0.4964,0.5263,0.5595,0.2854,0.4886,0.5496,0.5089,0.281
21,4.26,11.39,9,32,7.48,2.5,7.08,4.71,40.7,0.6102,0.549,0.5788,1,0,0.374,3,0,1,0,0,0,0,1,0,1,0,0.2069,0.5708,0.6707,0.4211,0.381,0.5522,0.2727,0.4961,0.404,0.4637
20,3.95,11.96,8,47,6.42,1.9,7.79,5.19,37.2,0.5973,0.4343,0.6073,1,0,0.3303,2,0,1,0,0,0,0,1,0,0,1,0.1724,0.5261,0.7114,0.3684,0.5595,0.3545,0.2045,0.6186,0.4619,0.4109
28,2.5,8.02,3,15,7.39,0.10000000000000009,9.74,7.48,50.5,0.3687,0.5122,0.811,1,0,0.3117,2,0,1,0,0,1,0,0,1,0,0,0.4483,0.3171,0.43,0.1053,0.1786,0.5354,0.0,0.9551,0.7381,0.6118
22,3.72,7.98,14,63,7.21,4.5,8.86,5.61,42.0,0.5451,0.5074,0.6789,0,0,0.4662,2,1,0,0,0,0,1,0,0,1,0,0.2414,0.493,0.4271,0.6842,0.75,0.5019,0.5,0.8033,0.5125,0.4834
18,5.23,13.28,10,48,6.24,4.0,5.66,5.27,34.7,0.7211,0.5069,0.5258,1,0,0.3938,3,1,0,0,0,1,0,0,0,1,0,0.1034,0.7106,0.8057,0.4737,0.5714,0.3209,0.4432,0.2511,0.4715,0.3731
20,6.45,13.21,14,59,5.27,1.9,5.19,3.85,14.3,0.8267,0.3507,0.3776,1,1,0.4883,3,0,1,0,0,0,0,1,0,1,0,0.1724,0.8865,0.8007,0.6842,0.7024,0.1399,0.2045,0.17,0.3002,0.065
32,4.13,10.14,8,39,6.57,5.1,7.89,6.08,61.4,0.5618,0.594,0.7384,1,0,0.4073,3,0,1,0,0,0,1,0,1,0,0,0.5862,0.5521,0.5814,0.3684,0.4643,0.3825,0.5682,0.6359,0.5692,0.7764
20,3.77,9.29,10,35,7.68,3.9,7.28,5.34,31.6,0.5406,0.6004,0.5729,1,0,0.4058,2,1,0,0,0,1,0,0,0,1,0,0.1724,0.5002,0.5207,0.4737,0.4167,0.5896,0.4318,0.5306,0.4799,0.3263
27,2.63,5.45,10,29,8.62,5.6,7.77,6.87,47.4,0.3816,0.722,0.7077,0,0,0.4826,1,1,0,0,0,0,0,1,0,0,1,0.4138,0.3359,0.2464,0.4737,0.3452,0.7649,0.625,0.6152,0.6645,0.565
42,1.29,4.75,3,1,9.12,4.3,9.41,7.01,57.1,0.22,0.7886,0.8084,0,0,0.2716,1,1,0,0,0,0,0,1,0,0,1,0.931,0.1427,0.1964,0.1053,0.0119,0.8582,0.4773,0.8982,0.6814,0.7115
36,3.97,10.18,12,52,7.12,4.9,10.0,7.49,50.6,0.5939,0.5592,0.8208,1,0,0.39,3,0,1,0,0,0,1,0,0,1,0,0.7241,0.529,0.5843,0.5789,0.619,0.4851,0.5455,1.0,0.7393,0.6133
16,4.13,8.5,13,53,6.64,3.5,5.48,3.57,34.9,0.5708,0.4836,0.4587,1,0,0.4859,3,1,0,0,0,0,0,1,0,1,0,0.0345,0.5521,0.4643,0.6316,0.631,0.3955,0.3864,0.22,0.2664,0.3761
33,3.68,10.18,9,20,8.89,4.5,9.06,6.05,42.0,0.5479,0.7205,0.7019,1,0,0.3615,2,0,1,0,0,0,1,0,1,0,0,0.6207,0.4872,0.5843,0.4211,0.2381,0.8153,0.5,0.8378,0.5656,0.4834
35,2.87,4.41,10,40,6.92,5.3,9.41,5.44,41.5,0.3689,0.6107,0.69,0,0,0.6508,2,0,1,0,0,0,1,0,1,0,0,0.6897,0.3705,0.1721,0.4737,0.4762,0.4478,0.5909,0.8982,0.492,0.4758
30,4.14,8.29,14,53,7.15,4.2,7.9,4.78,35.9,0.5761,0.5292,0.5912,1,0,0.4994,2,0,1,0,0,0,0,1,0,1,0,0.5172,0.5535,0.4493,0.6842,0.631,0.4907,0.4659,0.6376,0.4124,0.3912
32,2.18,7.67,3,7,8.27,6.3,8.88,8.38,62.5,0.3422,0.8157,0.8608,0,0,0.2842,1,0,1,0,0,1,0,0,1,0,0,0.5862,0.271,0.405,0.1053,0.0833,0.6996,0.7045,0.8067,0.8467,0.7931
15,4.23,10.63,11,36,5.26,4.7,7.3,4.3,34.6,0.6095,0.5426,0.5477,1,1,0.3979,2,0,1,0,0,0,0,1,1,0,0,0.0,0.5665,0.6164,0.5263,0.4286,0.1381,0.5227,0.5341,0.3545,0.3716
34,0.95,5.63,5,23,7.68,5.6,9.31,6.78,49.5,0.2433,0.7101,0.7666,0,0,0.1687,1,0,1,0,0,1,0,0,0,1,0,0.6552,0.0937,0.2593,0.2105,0.2738,0.5896,0.625,0.8809,0.6536,0.5967
27,3.78,8.5,7,16,5.85,2.0,5.63,2.36,11.0,0.4914,0.5287,0.3259,1,1,0.4447,3,0,1,0,0,0,1,0,0,1,0,0.4138,0.5016,0.4643,0.3158,0.1905,0.2481,0.2159,0.2459,0.1205,0.0151
44,1.14,7.7,7,32,7.5,3.8,8.57,7.58,66.4,0.3255,0.6008,0.8363,0,0,0.1481,1,1,0,0,0,0,0,1,0,1,0,1.0,0.1211,0.4071,0.3158,0.381,0.556,0.4205,0.7532,0.7502,0.852
27,4.38,9.62,9,28,5.48,5.6,8.29,4.53,40.2,0.5726,0.6144,0.6127,1,1,0.4553,3,1,0,0,0,0,0,1,0,1,0,0.4138,0.5881,0.5443,0.4211,0.3333,0.1791,0.625,0.7049,0.3822,0.4562
16,5.22,11.22,13,43,6.22,4.5,7.32,3.38,13.7,0.699,0.5437,0.4327,1,0,0.4652,3,0,1,0,0,0,0,1,0,1,0,0.0345,0.7092,0.6586,0.6316,0.5119,0.3172,0.5,0.5375,0.2435,0.0559
39,2.47,5.62,7,27,7.09,5.7,7.56,5.54,40.2,0.347,0.6789,0.6238,0,0,0.4395,1,1,0,0,0,0,0,1,1,0,0,0.8276,0.3128,0.2586,0.3158,0.3214,0.4795,0.6364,0.5789,0.5041,0.4562
25,2.64,7.21,9,49,7.57,6.9,7.99,6.09,38.6,0.4162,0.6645,0.6525,0,0,0.3662,2,0,1,0,0,0,0,1,1,0,0,0.3448,0.3373,0.3721,0.4211,0.5833,0.569,0.7727,0.6531,0.5704,0.432
15,3.17,9.43,11,42,6.62,4.2,6.72,4.45,23.7,0.5209,0.5497,0.4899,1,0,0.3362,3,1,0,0,0,1,0,0,0,1,0,0.0,0.4137,0.5307,0.5263,0.5,0.3918,0.4659,0.434,0.3726,0.2069
15,4.95,10.75,12,59,4.86,5.0,6.45,5.89,44.6,0.6623,0.4581,0.6149,1,1,0.4605,3,1,0,0,0,0,0,1,1,0,0,0.0,0.6703,0.625,0.5789,0.7024,0.0634,0.5568,0.3874,0.5463,0.5227
18,3.78,7.59,10,24,6.5,4.9,6.16,4.74,24.2,0.4987,0.6372,0.4828,0,0,0.498,2,0,1,0,0,0,0,1,0,1,0,0.1034,0.5016,0.3993,0.4737,0.2857,0.3694,0.5455,0.3374,0.4076,0.2145
35,0.35,2.37,1,0,8.8,6.4,8.81,6.93,33.2,0.0886,0.8634,0.6904,0,0,0.1477,1,0,1,0,0,0,1,0,0,0,1,0.6897,0.0072,0.0264,0.0,0.0,0.7985,0.7159,0.7947,0.6717,0.3505
25,5.25,11.25,15,46,6.38,3.7,6.23,4.46,32.0,0.7214,0.5072,0.5058,1,0,0.4667,3,1,0,0,0,0,0,1,0,1,0,0.3448,0.7135,0.6607,0.7368,0.5476,0.347,0.4091,0.3494,0.3738,0.3323
25,3.08,9.72,8,40,6.66,5.3,9.12,7.34,47.3,0.4932,0.6015,0.7716,1,0,0.3169,2,1,0,0,0,0,0,1,0,1,0,0.3448,0.4007,0.5514,0.3684,0.4762,0.3993,0.5909,0.8481,0.7212,0.5634
21,3.4,9.41,6,24,6.07,4.4,7.09,4.21,25.5,0.4832,0.6023,0.5012,1,0,0.3613,3,0,1,0,0,0,1,0,1,0,0,0.2069,0.4468,0.5293,0.2632,0.2857,0.2892,0.4886,0.4978,0.3436,0.2341
24,2.64,6.16,10,40,7.63,6.9,7.82,4.31,31.0,0.3999,0.6988,0.552,0,0,0.4286,1,0,1,0,0,0,0,1,1,0,0,0.3103,0.3373,0.2971,0.4737,0.4762,0.5802,0.7727,0.6238,0.3557,0.3172
18,5.31,9.87,12,57,6.53,4.4,6.12,3.9,30.8,0.6602,0.5008,0.4769,1,0,0.538,3,0,1,0,0,0,0,1,0,1,0,0.1034,0.7222,0.5621,0.5789,0.6786,0.375,0.4886,0.3305,0.3062,0.3142
16,4.35,12.08,11,52,5.84,2.9,8.27,6.32,37.9,0.6524,0.4352,0.6679,1,1,0.3601,2,0,1,0,0,0,0,1,0,1,0,0.0345,0.5838,0.72,0.5263,0.619,0.2463,0.3182,0.7015,0.5982,0.4215
17,4.38,10.9,15,53,6.92,5.1,6.08,4.06,22.0,0.6646,0.5564,0.4466,1,0,0.4018,3,1,0,0,0,0,0,1,0,1,0,0.069,0.5881,0.6357,0.7368,0.631,0.4478,0.5682,0.3236,0.3255,0.1813
21,2.85,9.15,10,40,7.45,3.7,8.85,6.48,49.6,0.4863,0.5666,0.74,1,0,0.3115,2,1,0,0,0,0,0,1,0,1,0,0.2069,0.3676,0.5107,0.4737,0.4762,0.5466,0.4091,0.8016,0.6175,0.5982
29,2.98,5.14,10,44,7.74,6.2,7.54,6.0,46.0,0.3932,0.6609,0.6626,0,0,0.5798,1,1,0,0,0,0,0,1,0,1,0,0.4828,0.3863,0.2243,0.4737,0.5238,0.6007,0.6932,0.5755,0.5596,0.5438
27,2.77,7.08,4,16,8.36,5.3,8.98,6.98,56.8,0.3701,0.7474,0.791,0,0,0.3912,1,0,1,0,0,0,0,1,1,0,0,0.4138,0.356,0.3629,0.1579,0.1905,0.7164,0.5909,0.824,0.6778,0.7069
36,3.18,8.37,10,37,7.83,6.6,9.24,6.57,57.9,0.485,0.7048,0.7896,1,0,0.3799,2,0,1,0,0,0,0,1,0,0,1,0.7241,0.4151,0.455,0.4737,0.4405,0.6175,0.7386,0.8689,0.6283,0.7236
32,1.05,4.32,6,31,7.19,8.4,8.5,6.82,66.2,0.226,0.7743,0.8055,0,0,0.2431,1,0,1,0,0,0,1,0,1,0,0,0.5862,0.1081,0.1657,0.2632,0.369,0.4981,0.9432,0.7412,0.6585,0.8489
35,4.49,9.46,13,77,6.64,6.0,6.98,5.23,34.0,0.6147,0.4962,0.5678,1,0,0.4746,3,1,0,0,0,0,0,1,1,0,0,0.6897,0.604,0.5329,0.6316,0.9167,0.3955,0.6705,0.4789,0.4667,0.3625
36,2.73,8.18,4,8,8.32,3.1,7.96,6.7,35.5,0.3954,0.6881,0.6613,1,0,0.3337,1,0,1,0,0,0,0,1,0,1,0,0.7241,0.3503,0.4414,0.1579,0.0952,0.709,0.3409,0.648,0.644,0.3852
24,4.92,10.58,11,61,6.19,4.4,7.92,5.69,29.6,0.6464,0.4745,0.6001,1,0,0.465,2,1,0,0,0,0,1,0,0,0,1,0.3103,0.6659,0.6129,0.5263,0.7262,0.3116,0.4886,0.6411,0.5222,0.2961
35,1.23,7.37,4,15,9.879999999999999,4.2,8.99,7.13,56.7,0.2922,0.7616,0.7964,0,0,0.1669,1,0,1,0,0,0,1,0,0,1,0,0.6897,0.1341,0.3836,0.1579,0.1786,1.0,0.4659,0.8257,0.6959,0.7054
24,3.28,8.47,9,37,7.41,3.1,7.16,4.02,39.0,0.483,0.5523,0.5499,1,0,0.3872,1,1,0,0,0,0,0,1,0,0,1,0.3103,0.4295,0.4621,0.4211,0.4405,0.5392,0.3409,0.5099,0.3207,0.4381
33,2.28,8.43,1,11,9.33,2.9,8.5,5.37,40.0,0.3468,0.7053,0.6497,1,0,0.2705,1,0,1,0,0,0,0,1,0,1,0,0.6207,0.2854,0.4593,0.0,0.131,0.8974,0.3182,0.7412,0.4836,0.4532
44,0.74,3.27,1,8,8.13,4.5,9.66,8.71,64.5,0.1326,0.7364,0.9079,0,0,0.2263,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0634,0.0907,0.0,0.0952,0.6735,0.5,0.9413,0.8865,0.8233
31,4.56,9.87,11,35,7.32,5.1,7.97,6.31,30.5,0.6088,0.6349,0.6279,1,0,0.462,2,1,0,0,0,0,0,1,0,0,1,0.5517,0.6141,0.5621,0.5263,0.4167,0.5224,0.5682,0.6497,0.597,0.3097
40,3.2,10.27,3,0,8.0,2.8,9.29,8.54,63.2,0.4636,0.6935,0.8837,1,0,0.3116,1,0,1,0,0,0,1,0,0,0,1,0.8621,0.418,0.5907,0.1053,0.0,0.6493,0.3068,0.8775,0.866,0.8036
32,2.6,6.46,8,48,8.78,4.2,8.02,7.3,46.1,0.3852,0.6048,0.7269,0,0,0.4025,1,0,1,0,0,0,0,1,0,0,1,0.5862,0.3315,0.3186,0.3684,0.5714,0.7948,0.4659,0.6583,0.7164,0.5453
