user_id,age,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate,age_group,screen_time_severity,wellness_score,productivity_index,high_screen_time_flag,poor_sleep_flag,reels_to_screen_ratio,stress_level_encoded,gender_Female,gender_Male,gender_Non-Binary,gender_Other,location_Rural,location_Suburban,location_Urban,platform_Instagram Reels,platform_TikTok,platform_YouTube Shorts,age_norm,reels_watch_time_hours_norm,daily_screen_time_hours_norm,scrolling_sessions_day_norm,notifications_per_day_norm,sleep_hours_norm,physical_activity_hours_week_norm,attention_span_score_norm,focus_level_norm,task_completion_rate_norm
8537,29,3.87,10.4,8,51,6.59,1.4,High,6.37,4.38,29.6,26-35,0.5539,0.4064,0.4983,1,0,0.3721,3,1,0,0,0,1,0,0,1,0,0,0.4828,0.5146,0.6,0.3684,0.6071,0.3862,0.1477,0.3736,0.3641,0.2961
8538,36,2.5,5.8,9,12,7.89,2.7,Medium,6.98,5.32,37.1,36-45,0.3732,0.6428,0.5833,0,0,0.431,2,1,0,0,0,0,1,0,0,0,1,0.7241,0.3171,0.2714,0.4211,0.1429,0.6287,0.2955,0.4789,0.4775,0.4094
8539,25,2.71,5.71,7,39,6.96,7.3,Medium,8.47,4.75,35.3,18-25,0.3625,0.6944,0.6077,0,0,0.4746,2,0,1,0,0,0,0,1,1,0,0,0.3448,0.3474,0.265,0.3158,0.4643,0.4552,0.8182,0.736,0.4088,0.3822
8541,20,1.72,5.98,2,14,6.05,3.8,Medium,7.42,6.55,47.9,18-25,0.2646,0.6138,0.6858,0,0,0.2876,2,1,0,0,0,0,0,1,0,0,1,0.1724,0.2047,0.2843,0.0526,0.1667,0.2854,0.4205,0.5548,0.6259,0.5725
8542,15,4.26,9.98,8,42,6.99,4.0,High,7.41,4.34,28.6,<18,0.5649,0.5549,0.5293,1,0,0.4269,3,1,0,0,0,0,1,0,0,1,0,0.0,0.5708,0.57,0.3684,0.5,0.4608,0.4432,0.5531,0.3593,0.281
8543,28,2.9,8.9,10,52,7.97,3.7,High,6.72,4.99,43.3,26-35,0.4828,0.5421,0.5866,1,0,0.3258,3,0,1,0,0,0,1,0,0,0,1,0.4483,0.3748,0.4929,0.4737,0.619,0.6437,0.4091,0.434,0.4377,0.503
8544,15,4.99,11.62,11,38,7.27,4.5,High,6.31,5.27,36.2,<18,0.6763,0.5988,0.5545,1,0,0.4294,3,0,1,0,0,0,0,1,1,0,0,0.0,0.676,0.6871,0.5263,0.4524,0.5131,0.5,0.3632,0.4715,0.3958
8545,27,2.78,10.53,9,26,9.52,4.2,Low,9.37,7.23,55.2,26-35,0.5069,0.7096,0.8075,1,0,0.264,1,0,1,0,0,0,0,1,0,0,1,0.4138,0.3575,0.6093,0.4211,0.3095,0.9328,0.4659,0.8913,0.7079,0.6828
8546,39,0.3,2.0,1,0,9.21,7.0,Low,7.82,5.55,41.5,36-45,0.0766,0.9015,0.6384,0,0,0.15,1,1,0,0,0,0,0,1,0,0,1,0.8276,0.0,0.0,0.0,0.0,0.875,0.7841,0.6238,0.5053,0.4758
8547,31,2.64,6.34,6,43,6.72,5.3,Medium,6.24,3.96,32.4,26-35,0.3644,0.5929,0.4896,0,0,0.4164,2,1,0,0,0,0,0,1,0,1,0,0.5517,0.3373,0.31,0.2632,0.5119,0.4104,0.5909,0.3512,0.3135,0.3384
8548,29,4.52,10.53,10,49,6.05,4.5,High,6.75,5.03,30.1,26-35,0.6131,0.5163,0.5372,1,0,0.4292,3,0,1,0,0,0,0,1,0,1,0,0.4828,0.6083,0.6093,0.4737,0.5833,0.2854,0.5,0.4392,0.4426,0.3036
8549,27,2.51,9.01,9,32,8.28,3.2,Low,8.78,6.05,46.2,26-35,0.454,0.6049,0.7086,1,0,0.2786,1,0,1,0,0,0,0,1,0,0,1,0.4138,0.3186,0.5007,0.4211,0.381,0.7015,0.3523,0.7895,0.5656,0.5468
8550,20,4.53,9.74,13,64,7.04,7.6,Medium,6.37,3.89,24.9,18-25,0.6239,0.6197,0.4621,1,0,0.4651,2,1,0,0,0,0,1,0,0,1,0,0.1724,0.6097,0.5529,0.6316,0.7619,0.4701,0.8523,0.3736,0.305,0.2251
8551,44,0.8,3.26,1,0,6.51,3.4,Low,7.19,4.76,43.8,36-45,0.1357,0.6643,0.5967,0,0,0.2454,1,1,0,0,0,0,0,1,0,0,1,1.0,0.0721,0.09,0.0,0.0,0.3713,0.375,0.5151,0.41,0.5106
8552,19,4.44,11.68,14,65,6.17,3.5,High,7.17,4.66,28.9,18-25,0.6774,0.4241,0.5337,1,0,0.3801,3,0,0,0,1,0,1,0,1,0,0,0.1379,0.5968,0.6914,0.6842,0.7738,0.3078,0.3864,0.5116,0.3979,0.2855
8553,23,4.61,12.69,13,50,4.82,0.7,High,4.31,2.26,15.4,18-25,0.702,0.3197,0.2934,1,1,0.3633,3,1,0,0,0,1,0,0,0,1,0,0.2759,0.6213,0.7636,0.6316,0.5952,0.056,0.0682,0.0181,0.1084,0.0816
8554,21,4.15,10.97,13,60,6.78,1.9,Medium,8.23,5.65,52.6,18-25,0.6336,0.4006,0.7,1,0,0.3783,2,1,0,0,0,0,0,1,0,1,0,0.2069,0.555,0.6407,0.6316,0.7143,0.4216,0.2045,0.6946,0.5173,0.6435
8555,41,1.15,4.7,4,23,9.77,3.7,Low,9.69,5.16,59.2,36-45,0.2211,0.7095,0.7593,0,0,0.2447,1,0,0,1,0,0,0,1,0,0,1,0.8966,0.1225,0.1929,0.1579,0.2738,0.9795,0.4091,0.9465,0.4582,0.7432
8556,27,2.93,5.12,8,35,7.15,5.8,Low,8.6,8.0,56.3,26-35,0.3699,0.6564,0.8128,0,0,0.5723,1,1,0,0,0,0,0,1,0,0,1,0.4138,0.3791,0.2229,0.3684,0.4167,0.4907,0.6477,0.7584,0.8008,0.6994
8557,25,3.4,10.04,4,0,7.17,3.2,Medium,6.04,3.16,23.9,18-25,0.4789,0.6798,0.4201,1,0,0.3386,2,0,0,0,1,0,0,1,0,1,0,0.3448,0.4468,0.5743,0.1579,0.0,0.4944,0.3523,0.3167,0.217,0.21
8558,19,3.57,10.86,7,34,5.58,4.9,High,5.3,4.6,39.1,18-25,0.5388,0.5689,0.5063,1,1,0.3287,3,0,1,0,0,0,0,1,1,0,0,0.1379,0.4714,0.6329,0.3158,0.4048,0.1978,0.5455,0.189,0.3907,0.4396
8559,31,3.33,9.61,11,46,7.63,1.0,Medium,8.03,6.41,46.9,26-35,0.5343,0.4453,0.6982,1,0,0.3465,2,0,1,0,0,0,1,0,1,0,0,0.5517,0.4368,0.5436,0.5263,0.5476,0.5802,0.1023,0.6601,0.609,0.5574
8560,42,1.89,6.59,3,12,6.29,6.6,Medium,7.39,6.46,43.7,36-45,0.2992,0.7395,0.665,0,0,0.2868,2,1,0,0,0,0,0,1,1,0,0,0.931,0.2292,0.3279,0.1053,0.1429,0.3302,0.7386,0.5496,0.615,0.5091
8561,43,1.45,3.24,3,7,6.36,4.8,Low,7.24,5.42,26.6,36-45,0.1911,0.6891,0.5547,0,0,0.4475,1,1,0,0,0,0,1,0,0,0,1,0.9655,0.1658,0.0886,0.1053,0.0833,0.3433,0.5341,0.5237,0.4896,0.2508
8562,26,2.97,8.03,9,40,7.93,4.2,Medium,7.66,4.62,22.5,26-35,0.4549,0.6032,0.5242,1,0,0.3699,2,1,0,0,0,0,1,0,1,0,0,0.3793,0.3849,0.4307,0.4211,0.4762,0.6362,0.4659,0.5962,0.3931,0.1888
8563,37,0.35,2.0,1,0,7.19,4.5,Low,9.08,7.17,67.8,36-45,0.0793,0.7317,0.8447,0,0,0.175,1,0,1,0,0,0,1,0,0,0,1,0.7586,0.0072,0.0,0.0,0.0,0.4981,0.5,0.8412,0.7007,0.8731
8564,41,0.76,3.23,1,7,8.68,7.8,Low,9.15,6.89,59.2,36-45,0.1328,0.8892,0.8032,0,0,0.2353,1,0,1,0,0,0,0,1,0,0,1,0.8966,0.0663,0.0879,0.0,0.0833,0.7761,0.875,0.8533,0.6669,0.7432
8565,15,3.48,8.04,11,62,7.42,4.0,Low,6.46,4.66,36.7,<18,0.5033,0.4987,0.5396,1,0,0.4328,1,1,0,0,0,0,1,0,1,0,0,0.0,0.4584,0.4314,0.5263,0.7381,0.541,0.4432,0.3891,0.3979,0.4033
8567,39,1.67,5.61,6,34,7.03,4.5,Low,7.76,4.6,47.1,36-45,0.2925,0.6046,0.6239,0,0,0.2977,1,0,1,0,0,0,0,1,0,0,1,0.8276,0.1975,0.2579,0.2632,0.4048,0.4683,0.5,0.6135,0.3907,0.5604
8568,24,3.88,9.6,12,53,6.33,1.8,High,7.48,5.75,34.1,18-25,0.5744,0.4057,0.6046,1,0,0.4042,3,0,0,1,0,0,1,0,0,1,0,0.3103,0.516,0.5429,0.5789,0.631,0.3377,0.1932,0.5651,0.5294,0.364
8569,35,2.78,6.73,12,77,6.63,3.6,Medium,8.21,5.31,39.0,26-35,0.4419,0.4014,0.6335,0,0,0.4131,2,1,0,0,0,0,1,0,0,0,1,0.6897,0.3575,0.3379,0.5789,0.9167,0.3937,0.3977,0.6911,0.4763,0.4381
8570,27,2.36,8.12,9,57,8.95,3.5,Low,8.83,8.25,63.7,26-35,0.4234,0.5511,0.859,1,0,0.2906,1,0,1,0,0,0,0,1,0,0,1,0.4138,0.2969,0.4371,0.4211,0.6786,0.8265,0.3864,0.7981,0.831,0.8112
8571,40,1.8,5.17,3,9,6.76,4.8,Medium,9.13,7.5,54.2,36-45,0.2587,0.6961,0.8049,0,0,0.3482,2,1,0,0,0,0,0,1,0,0,1,0.8621,0.2162,0.2264,0.1053,0.1071,0.4179,0.5341,0.8499,0.7405,0.6677
8572,21,3.62,8.15,12,43,5.51,3.4,High,7.68,4.54,34.7,18-25,0.5238,0.4753,0.5701,1,1,0.4442,3,1,0,0,0,0,1,0,1,0,0,0.2069,0.4786,0.4393,0.5789,0.5119,0.1847,0.375,0.5997,0.3834,0.3731
8573,35,1.91,6.98,5,20,8.33,6.9,Low,9.57,7.49,69.7,26-35,0.3301,0.795,0.881,0,0,0.2736,1,0,0,0,1,0,0,1,0,0,1,0.6897,0.2321,0.3557,0.2105,0.2381,0.7108,0.7727,0.9258,0.7393,0.9018
8574,43,3.46,7.23,11,37,7.19,5.2,Medium,8.29,7.02,46.9,36-45,0.482,0.6271,0.7294,0,0,0.4786,2,0,1,0,0,0,0,1,0,1,0,0.9655,0.4555,0.3736,0.5263,0.4405,0.4981,0.5795,0.7049,0.6826,0.5574
8575,32,0.98,3.56,3,32,8.07,7.5,Low,10.0,7.34,62.8,26-35,0.1732,0.7665,0.8634,0,0,0.2753,1,1,0,0,0,0,0,1,0,1,0,0.5862,0.098,0.1114,0.1053,0.381,0.6623,0.8409,1.0,0.7212,0.7976
8576,36,2.73,9.02,6,34,8.02,3.1,Medium,8.62,6.57,55.1,36-45,0.4364,0.5846,0.7569,1,0,0.3027,2,0,0,1,0,0,0,1,1,0,0,0.7241,0.3503,0.5014,0.2632,0.4048,0.653,0.3409,0.7619,0.6283,0.6813
8577,31,1.52,4.97,7,22,8.42,7.2,Low,8.19,6.2,48.5,26-35,0.2783,0.8029,0.7024,0,0,0.3058,1,1,0,0,0,0,0,1,0,0,1,0.5517,0.1759,0.2121,0.3158,0.2619,0.7276,0.8068,0.6877,0.5837,0.5816
8578,32,0.39,3.74,2,8,7.66,6.4,Low,8.46,6.33,54.3,26-35,0.1351,0.7945,0.7394,0,0,0.1043,1,1,0,0,0,1,0,0,0,0,1,0.5862,0.013,0.1243,0.0526,0.0952,0.5858,0.7159,0.7343,0.5994,0.6692
8579,15,5.34,15.02,11,45,5.16,2.3,High,7.72,5.01,22.0,<18,0.7806,0.4125,0.5385,1,1,0.3555,3,0,1,0,0,0,0,1,0,1,0,0.0,0.7265,0.93,0.5263,0.5357,0.1194,0.25,0.6066,0.4401,0.1813
8580,23,3.12,7.94,8,42,7.78,6.7,Medium,7.23,3.51,41.6,18-25,0.4509,0.6891,0.5441,0,0,0.3929,2,0,1,0,0,1,0,0,0,1,0,0.2759,0.4065,0.4243,0.3684,0.5,0.6082,0.75,0.522,0.2592,0.4773
8581,16,3.36,9.44,11,39,6.83,4.2,Medium,7.07,4.34,33.9,<18,0.5317,0.5678,0.5383,1,0,0.3559,2,0,1,0,0,0,1,0,0,1,0,0.0345,0.4411,0.5314,0.5263,0.4643,0.431,0.4659,0.4944,0.3593,0.361
8582,21,2.66,9.07,2,12,7.47,3.3,Medium,8.05,5.41,50.4,18-25,0.3938,0.6515,0.6764,1,0,0.2933,2,0,0,1,0,0,0,1,1,0,0,0.2069,0.3402,0.505,0.0526,0.1429,0.5504,0.3636,0.6635,0.4884,0.6103
8583,23,2.91,8.61,6,21,7.0,6.0,High,7.08,4.72,38.2,18-25,0.4361,0.7089,0.5694,1,0,0.338,3,1,0,0,0,0,0,1,0,1,0,0.2759,0.3762,0.4721,0.2632,0.25,0.4627,0.6705,0.4961,0.4052,0.426
8584,23,3.56,10.93,8,38,6.91,5.1,High,6.33,3.25,23.2,18-25,0.55,0.6096,0.4307,1,0,0.3257,3,0,1,0,0,0,1,0,0,1,0,0.2759,0.4699,0.6379,0.3684,0.4524,0.4459,0.5682,0.3667,0.2278,0.1994
8585,32,3.5,9.46,4,12,7.35,5.7,Medium,7.33,6.32,53.5,26-35,0.4699,0.7417,0.6964,1,0,0.37,2,1,0,0,0,0,1,0,0,0,1,0.5862,0.4613,0.5329,0.1579,0.1429,0.528,0.6364,0.5393,0.5982,0.6571
8586,26,2.98,6.21,6,17,8.35,3.5,Low,8.52,7.32,52.8,26-35,0.3799,0.6727,0.7715,0,0,0.4799,1,1,0,0,0,0,0,1,0,1,0,0.3793,0.3863,0.3007,0.2632,0.2024,0.7146,0.3864,0.7446,0.7188,0.6465
8587,30,2.65,6.8,5,12,7.68,4.3,Medium,8.89,6.01,45.1,26-35,0.3665,0.6983,0.7067,0,0,0.3897,2,0,1,0,0,0,0,1,0,0,1,0.5172,0.3387,0.3429,0.2105,0.1429,0.5896,0.4773,0.8085,0.5608,0.5302
8588,21,4.35,7.64,6,27,6.04,2.3,High,7.2,5.16,53.3,18-25,0.4914,0.508,0.649,0,0,0.5694,3,1,0,0,0,0,1,0,0,1,0,0.2069,0.5838,0.4029,0.2632,0.3214,0.2836,0.25,0.5168,0.4582,0.6541
8589,30,2.63,5.17,9,18,5.61,3.9,Low,9.01,7.22,34.4,26-35,0.3646,0.5878,0.7126,0,1,0.5087,1,1,0,0,0,0,1,0,0,0,1,0.5172,0.3359,0.2264,0.4211,0.2143,0.2034,0.4318,0.8292,0.7067,0.3686
8590,28,2.68,7.42,7,21,8.1,3.9,Low,9.23,7.97,51.2,26-35,0.4036,0.6653,0.8137,0,0,0.3612,1,1,0,0,0,0,1,0,1,0,0,0.4483,0.3431,0.3871,0.3158,0.25,0.6679,0.4318,0.8671,0.7972,0.6224
8591,18,4.91,11.73,13,48,6.01,5.4,High,6.6,4.31,39.6,<18,0.6946,0.5538,0.5432,1,0,0.4186,3,1,0,0,0,0,1,0,0,1,0,0.1034,0.6645,0.695,0.6316,0.5714,0.278,0.6023,0.4133,0.3557,0.4471
8592,38,0.67,2.82,1,0,9.879999999999999,3.6,Low,10.0,8.5,71.5,36-45,0.1175,0.7916,0.9397,0,0,0.2376,1,0,1,0,0,0,0,1,0,0,1,0.7931,0.0533,0.0586,0.0,0.0,1.0,0.3977,1.0,0.8611,0.929
8593,28,1.28,6.17,3,11,7.69,3.7,Low,8.42,7.37,47.0,26-35,0.255,0.6786,0.747,0,0,0.2075,1,0,1,0,0,0,0,1,0,0,1,0.4483,0.1413,0.2979,0.1053,0.131,0.5914,0.4091,0.7274,0.7248,0.5589
8594,29,3.94,8.34,11,33,8.56,6.3,Low,8.03,5.38,33.2,26-35,0.5363,0.7331,0.6069,1,0,0.4724,1,1,0,0,0,0,0,1,1,0,0,0.4828,0.5247,0.4529,0.5263,0.3929,0.7537,0.7045,0.6601,0.4848,0.3505
8595,41,1.32,6.92,4,29,8.2,5.1,Low,9.64,6.75,59.1,36-45,0.286,0.6875,0.8149,0,0,0.1908,1,0,0,1,0,0,0,1,0,0,1,0.8966,0.147,0.3514,0.1579,0.3452,0.6866,0.5682,0.9379,0.65,0.7417
8596,34,3.74,13.08,10,34,7.46,2.9,Medium,6.78,4.15,34.5,26-35,0.6337,0.5569,0.5236,1,0,0.2859,2,0,1,0,0,1,0,0,1,0,0,0.6552,0.4959,0.7914,0.4737,0.4048,0.5485,0.3182,0.4443,0.3364,0.3701
8597,21,4.2,9.47,13,46,6.7,6.2,High,7.03,6.0,40.7,18-25,0.5989,0.6169,0.6239,1,0,0.4435,3,0,1,0,0,0,0,1,0,1,0,0.2069,0.5622,0.5336,0.6316,0.5476,0.4067,0.6932,0.4875,0.5596,0.4637
8598,29,3.62,9.25,8,39,6.76,3.7,High,7.65,5.97,41.4,26-35,0.5113,0.5457,0.6472,1,0,0.3914,3,1,0,0,0,0,1,0,1,0,0,0.4828,0.4786,0.5179,0.3684,0.4643,0.4179,0.4091,0.5945,0.5559,0.4743
8599,17,4.51,11.03,15,64,5.06,2.0,High,6.79,4.39,24.6,<18,0.675,0.3293,0.4937,1,1,0.4089,3,0,1,0,0,1,0,0,0,1,0,0.069,0.6068,0.645,0.7368,0.7619,0.1007,0.2159,0.4461,0.3653,0.2205
8600,18,4.69,11.14,12,51,7.13,3.7,Medium,8.5,5.78,48.2,<18,0.6577,0.5159,0.6969,1,0,0.421,2,1,0,0,0,0,0,1,1,0,0,0.1034,0.6328,0.6529,0.5789,0.6071,0.4869,0.4091,0.7412,0.533,0.577
8601,15,3.6,7.87,7,40,6.33,3.1,Medium,7.28,6.08,43.8,<18,0.4657,0.5033,0.6477,0,0,0.4574,2,0,1,0,0,0,0,1,1,0,0,0.0,0.4757,0.4193,0.3158,0.4762,0.3377,0.3409,0.5306,0.5692,0.5106
8602,40,2.76,7.61,9,42,7.07,4.5,Low,7.89,6.57,38.6,36-45,0.4328,0.5774,0.6664,0,0,0.3627,1,1,0,0,0,0,0,1,0,0,1,0.8621,0.3546,0.4007,0.4211,0.5,0.4757,0.5,0.6359,0.6283,0.432
8603,42,1.22,5.95,1,24,8.54,5.0,Medium,9.18,6.33,40.2,36-45,0.2262,0.7134,0.7091,0,0,0.205,2,1,0,0,0,0,0,1,0,0,1,0.931,0.1326,0.2821,0.0,0.2857,0.75,0.5568,0.8585,0.5994,0.4562
8604,40,0.3,2.0,3,26,7.86,6.6,Low,8.62,5.79,45.0,36-45,0.0966,0.7451,0.6888,0,0,0.15,1,0,1,0,0,0,1,0,0,0,1,0.8621,0.0,0.0,0.1053,0.3095,0.6231,0.7386,0.7619,0.5342,0.5287
8605,31,2.19,6.7,2,8,8.28,6.9,Low,9.37,4.68,38.2,26-35,0.3085,0.8361,0.6481,0,0,0.3269,1,0,0,1,0,0,0,1,1,0,0,0.5517,0.2724,0.3357,0.0526,0.0952,0.7015,0.7727,0.8913,0.4003,0.426
8606,30,3.27,7.48,7,33,7.79,6.5,Low,8.9,6.58,49.7,26-35,0.4377,0.7137,0.7458,0,0,0.4372,1,0,1,0,0,0,0,1,0,0,1,0.5172,0.4281,0.3914,0.3158,0.3929,0.6101,0.7273,0.8102,0.6295,0.5997
8607,19,3.08,9.61,10,48,5.55,5.7,High,8.58,5.82,40.4,18-25,0.5105,0.5493,0.6704,1,1,0.3205,3,1,0,0,0,1,0,0,0,0,1,0.1379,0.4007,0.5436,0.4737,0.5714,0.1922,0.6364,0.755,0.5378,0.4592
8608,42,2.49,7.48,5,20,8.7,6.3,Low,8.02,5.72,50.6,36-45,0.3746,0.7845,0.6873,0,0,0.3329,1,0,1,0,0,0,1,0,0,0,1,0.931,0.3157,0.3914,0.2105,0.2381,0.7799,0.7045,0.6583,0.5258,0.6133
8609,24,4.58,12.32,11,50,6.88,2.6,Low,5.78,3.88,33.2,18-25,0.6711,0.4674,0.4737,1,0,0.3718,1,0,1,0,0,1,0,0,1,0,0,0.3103,0.6169,0.7371,0.5263,0.5952,0.4403,0.2841,0.2718,0.3038,0.3505
8610,26,2.91,6.4,5,18,8.24,5.8,Medium,8.85,6.11,39.6,26-35,0.3708,0.7557,0.6872,0,0,0.4547,2,1,0,0,0,0,0,1,0,1,0,0.3793,0.3762,0.3143,0.2105,0.2143,0.694,0.6477,0.8016,0.5728,0.4471
8611,19,5.87,12.37,15,70,5.81,5.4,High,5.79,4.31,32.1,18-25,0.7837,0.4682,0.4853,1,1,0.4745,3,1,0,0,0,0,1,0,0,1,0,0.1379,0.8029,0.7407,0.7368,0.8333,0.2407,0.6023,0.2735,0.3557,0.3338
8612,30,3.91,8.43,9,45,6.75,4.6,Medium,7.32,4.0,29.9,26-35,0.5168,0.5593,0.519,1,0,0.4638,2,1,0,0,0,0,0,1,0,1,0,0.5172,0.5204,0.4593,0.4211,0.5357,0.416,0.5114,0.5375,0.3183,0.3006
8613,34,0.38,2.33,1,19,7.99,7.8,Low,9.0,5.26,41.8,26-35,0.0893,0.8219,0.6703,0,0,0.1631,1,1,0,0,0,0,0,1,0,0,1,0.6552,0.0115,0.0236,0.0,0.2262,0.6474,0.875,0.8274,0.4703,0.4804
8614,38,1.37,3.55,3,9,7.93,3.9,Low,8.17,5.28,36.6,36-45,0.1945,0.7021,0.6215,0,0,0.3859,1,0,1,0,0,0,0,1,0,0,1,0.7931,0.1542,0.1107,0.1053,0.1071,0.6362,0.4318,0.6842,0.4727,0.4018
8616,23,3.53,9.65,10,35,6.7,4.5,High,6.85,4.6,20.4,18-25,0.5363,0.5893,0.4869,1,0,0.3658,3,1,0,0,0,0,0,1,0,0,1,0.2759,0.4656,0.5464,0.4737,0.4167,0.4067,0.5,0.4564,0.3907,0.1571
8617,27,3.0,5.57,8,24,8.5,8.1,High,8.03,5.47,35.8,26-35,0.3851,0.8339,0.6204,0,0,0.5386,3,1,0,0,0,1,0,0,0,0,1,0.4138,0.3892,0.255,0.3684,0.2857,0.7425,0.9091,0.6601,0.4956,0.3897
8618,26,3.75,10.94,13,44,6.44,4.1,Medium,6.5,4.71,37.5,26-35,0.6108,0.5322,0.5459,1,0,0.3428,2,1,0,0,0,1,0,0,0,0,1,0.3793,0.4973,0.6386,0.6316,0.5238,0.3582,0.4545,0.396,0.404,0.4154
8619,26,3.68,10.42,13,53,5.93,1.8,High,6.73,3.5,40.2,26-35,0.5939,0.3916,0.5207,1,1,0.3532,3,1,0,0,0,0,0,1,0,0,1,0.3793,0.4872,0.6014,0.6316,0.631,0.2631,0.1932,0.4357,0.258,0.4562
8620,41,1.03,5.63,2,2,7.26,5.9,Medium,8.55,7.15,53.9,36-45,0.2177,0.7821,0.7707,0,0,0.1829,2,1,0,0,0,0,1,0,0,0,1,0.8966,0.1052,0.2593,0.0526,0.0238,0.5112,0.6591,0.7498,0.6983,0.6631
8621,17,5.15,13.4,12,42,6.95,2.2,Medium,7.33,5.94,41.6,<18,0.7396,0.4827,0.6357,1,0,0.3843,2,1,0,0,0,0,0,1,0,1,0,0.069,0.6991,0.8143,0.5789,0.5,0.4534,0.2386,0.5393,0.5523,0.4773
8622,26,4.12,10.41,15,63,7.47,2.1,High,7.3,4.02,15.2,26-35,0.638,0.4222,0.4611,1,0,0.3958,3,0,1,0,0,0,0,1,0,1,0,0.3793,0.5506,0.6007,0.7368,0.75,0.5504,0.2273,0.5341,0.3207,0.0785
8623,39,1.66,9.23,1,6,7.0,4.2,Low,8.22,7.43,59.4,36-45,0.3325,0.6917,0.791,1,0,0.1798,1,1,0,0,0,0,0,1,0,0,1,0.8276,0.196,0.5164,0.0,0.0714,0.4627,0.4659,0.6928,0.7321,0.7462
8624,23,3.73,8.8,10,46,7.04,3.8,High,7.13,4.54,26.9,18-25,0.5261,0.5345,0.5201,1,0,0.4239,3,0,1,0,0,1,0,0,1,0,0,0.2759,0.4944,0.4857,0.4737,0.5476,0.4701,0.4205,0.5047,0.3834,0.2553
8625,24,4.22,8.18,11,39,4.68,4.0,High,6.7,3.79,17.8,18-25,0.5477,0.4838,0.442,1,1,0.5159,3,0,1,0,0,0,1,0,1,0,0,0.3103,0.565,0.4414,0.5263,0.4643,0.0299,0.4432,0.4305,0.293,0.1178
8626,17,4.07,10.24,13,54,5.47,7.0,High,6.4,3.07,25.3,<18,0.6109,0.5762,0.4349,1,1,0.3975,3,0,1,0,0,0,1,0,0,1,0,0.069,0.5434,0.5886,0.6316,0.6429,0.1772,0.7841,0.3788,0.2061,0.2311
8627,19,3.06,6.06,6,12,7.08,3.7,Low,8.54,5.95,51.9,18-25,0.3806,0.6535,0.719,0,0,0.505,1,1,0,0,0,0,0,1,1,0,0,0.1379,0.3978,0.29,0.2632,0.1429,0.4776,0.4091,0.7481,0.5535,0.6329
8628,22,3.78,8.9,11,59,6.53,2.8,High,6.54,4.97,36.5,18-25,0.5414,0.4307,0.5528,1,0,0.4247,3,0,1,0,0,0,1,0,1,0,0,0.2414,0.5016,0.4929,0.5263,0.7024,0.375,0.3068,0.4029,0.4353,0.4003
8629,31,2.35,6.76,1,18,9.879999999999999,4.9,Low,9.22,7.76,53.9,26-35,0.3089,0.7784,0.8163,0,0,0.3476,1,0,1,0,0,1,0,0,0,1,0,0.5517,0.2955,0.34,0.0,0.2143,1.0,0.5455,0.8654,0.7719,0.6631
8630,20,3.88,10.43,10,48,5.29,4.3,Medium,5.72,2.95,23.5,18-25,0.5752,0.4851,0.3997,1,1,0.372,2,0,1,0,0,0,0,1,1,0,0,0.1724,0.516,0.6021,0.4737,0.5714,0.1437,0.4773,0.2614,0.1916,0.2039
8631,31,3.92,9.51,6,23,6.85,4.8,High,8.27,5.19,49.1,26-35,0.5144,0.6493,0.671,1,0,0.4122,3,1,0,0,0,0,0,1,1,0,0,0.5517,0.5218,0.5364,0.2632,0.2738,0.4347,0.5341,0.7015,0.4619,0.5906
8632,33,2.63,6.27,5,18,7.43,6.5,Medium,7.27,5.09,40.0,26-35,0.3521,0.7545,0.5965,0,0,0.4195,2,0,1,0,0,0,0,1,0,0,1,0.6207,0.3359,0.305,0.2105,0.2143,0.5429,0.7273,0.5289,0.4498,0.4532
8633,26,4.06,10.6,10,42,6.88,2.0,High,7.91,5.51,40.0,26-35,0.5894,0.4724,0.6341,1,0,0.383,3,0,1,0,0,0,0,1,0,1,0,0.3793,0.542,0.6143,0.4737,0.5,0.4403,0.2159,0.6393,0.5005,0.4532
8634,28,4.07,13.39,11,37,7.24,3.0,Medium,7.16,5.11,30.0,26-35,0.6697,0.5423,0.554,1,0,0.304,2,0,0,0,1,0,1,0,0,0,1,0.4483,0.5434,0.8136,0.5263,0.4405,0.5075,0.3295,0.5099,0.4522,0.3021
8635,26,1.87,5.35,5,30,6.15,2.8,Medium,7.78,3.99,40.6,26-35,0.2871,0.5208,0.5768,0,0,0.3495,2,0,1,0,0,0,1,0,0,0,1,0.3793,0.2263,0.2393,0.2105,0.3571,0.3041,0.3068,0.6169,0.3171,0.4622
8636,17,5.09,11.37,15,56,6.77,3.6,High,6.66,4.48,26.6,<18,0.7156,0.4814,0.5003,1,0,0.4477,3,1,0,0,0,0,1,0,0,1,0,0.069,0.6905,0.6693,0.7368,0.6667,0.4198,0.3977,0.4236,0.3762,0.2508
8637,30,1.68,3.96,7,30,7.64,5.2,Low,9.61,6.23,51.9,26-35,0.2618,0.668,0.7666,0,0,0.4242,1,0,1,0,0,0,0,1,0,0,1,0.5172,0.1989,0.14,0.3158,0.3571,0.5821,0.5795,0.9327,0.5873,0.6329
